date,workerid,amount
Thu May 03 11:44:42 PDT 2018,A3TQD8CNO16IZK,0.4
Fri May 04 05:58:03 PDT 2018,A1E4228HL31OEK,0.4
Sat May 05 10:55:02 PDT 2018,A3SXNT82BZ27FZ,0.4
Sat May 05 16:12:04 PDT 2018,A2UVRRCEUQ1HEU,0.4
Sun May 06 03:42:55 PDT 2018,A3FP84N03IES54,0.4
Sun May 06 08:08:12 PDT 2018,AR4ZBHE70TYQE,0.4
Sun May 06 10:06:35 PDT 2018,ANE6GS9GEXPQC,0.4
Sun May 06 11:23:23 PDT 2018,AGWT0DBX8E9QR,0.4
Sun May 06 12:21:12 PDT 2018,A2XON1EQOHHFE4,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
