date,workerid,amount
Thu May 03 12:59:11 PDT 2018,A2ID4B3JMUWAP7,0.4
Thu May 03 15:29:02 PDT 2018,A38Z7Q3V5E2Q70,0.4
Thu May 03 17:22:53 PDT 2018,AFDIZJJ926ER6,0.4
Sat May 05 10:53:32 PDT 2018,A200FGGF13M7Z2,0.4
Sat May 05 12:34:41 PDT 2018,A2ZLPHYUFXJG52,0.4
Sat May 05 20:19:38 PDT 2018,A318VB35QGIERK,0.4
Sat May 05 20:38:29 PDT 2018,A33EA7I9FC5DWG,0.4
Sun May 06 08:16:38 PDT 2018,A2YBQPB88R2M1B,0.4
Sun May 06 12:49:13 PDT 2018,A1CRIH33DOI8IL,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
