date,workerid,amount
Thu May 03 12:01:17 PDT 2018,A2JIRD49ODKGLH,0.4
Sat May 05 15:10:50 PDT 2018,A3UC8KZ5O8FVX9,0.4
Sat May 05 18:29:07 PDT 2018,A3C106C4APJUAH,0.4
Sat May 05 18:44:06 PDT 2018,A311JUG8NMVCGU,0.4
Sat May 05 21:41:46 PDT 2018,A28EJOER2SV9F9,0.4
Sun May 06 06:46:37 PDT 2018,A1MGU5GO4DUE5P,0.4
Sun May 06 20:58:39 PDT 2018,A1OFOVU6TCQ2K3,0.4
Sun May 06 21:15:04 PDT 2018,AF1HT6VL272QZ,0.4
Sun May 06 21:34:31 PDT 2018,ACIZS6S5OQKQ6,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
