date,workerid,amount
Wed Apr 25 16:48:47 PDT 2018,AY4B7SUM68J3G,0.4
Wed Apr 25 16:54:09 PDT 2018,A1S5IGVH3CF8XZ,0.4
Wed Apr 25 17:02:13 PDT 2018,A2SRC38HIJ2X19,0.4
Wed Apr 25 17:06:32 PDT 2018,A2F2DDH12YU4AK,0.4
Wed Apr 25 17:07:56 PDT 2018,A7SXWHGK8B40R,0.4
Wed Apr 25 17:08:41 PDT 2018,APHNYDGTCRN3O,0.4
Wed Apr 25 17:18:28 PDT 2018,A29NA4283YJ26D,0.4
Wed Apr 25 17:20:25 PDT 2018,A1XA3QOXDTGCDL,0.4
Wed Apr 25 17:21:33 PDT 2018,A3Q47PJX8J1J67,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
