date,workerid,amount
Thu May 03 10:20:59 PDT 2018,A13U6AYPZ6QENK,0.4
Thu May 03 10:25:27 PDT 2018,A26MN6JIKD4NXU,0.4
Thu May 03 10:25:54 PDT 2018,AJBQ5XEHIF9Z1,0.4
Thu May 03 10:49:03 PDT 2018,A30QV5VTBRGYTA,0.4
Thu May 03 12:35:45 PDT 2018,AYD9VKS4JSAKS,0.4
Thu May 03 19:54:55 PDT 2018,A3SN5PG0UZGYKA,0.4
Fri May 04 14:06:47 PDT 2018,A2PY88FUESS779,0.4
Sat May 05 15:02:23 PDT 2018,A20RIQVUHDUIZ9,0.4
Sat May 05 20:54:17 PDT 2018,A1M96K9C8J8F9L,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
