date,workerid,amount
Tue May 22 08:58:32 PDT 2018,AQ3KPKZ6UIYPF,0.4
Tue May 22 08:59:40 PDT 2018,ABI338QGB7EIP,0.4
Tue May 22 09:14:54 PDT 2018,A25KKISLF6V7LO,0.4
Tue May 22 11:24:56 PDT 2018,A1WQSZDBSYT2FC,0.4
Tue May 22 19:42:38 PDT 2018,A1H7N191EGOB7D,0.4
Tue May 22 23:07:01 PDT 2018,ANHYURU8ZSEO5,0.4
Tue May 22 23:16:14 PDT 2018,AHTX8TH1I8LV9,0.4
Wed May 23 01:08:26 PDT 2018,ATJ8X1A3C6EWE,0.4
Wed May 23 01:12:50 PDT 2018,A2WWKCWR04ZO1B,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
