date,workerid,amount
Tue May 22 09:16:09 PDT 2018,A3D69YDTY6W719,0.4
Tue May 22 09:16:50 PDT 2018,A15XX0WDRG29E7,0.4
Tue May 22 14:21:49 PDT 2018,A2GDKIW2NFJTX5,0.4
Tue May 22 14:40:20 PDT 2018,A2Y5ES6FTVL9HZ,0.4
Tue May 22 16:50:03 PDT 2018,A32EHTVM3HPZJ8,0.4
Tue May 22 17:57:00 PDT 2018,A21S2G41DWUY28,0.4
Tue May 22 18:23:30 PDT 2018,A1DDBMHUUD900B,0.4
Tue May 22 21:53:59 PDT 2018,A3SBF727JPS3OY,0.4
Wed May 23 01:16:29 PDT 2018,A2DW47AFPJWXAM,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
