date,workerid,amount
Tue May 22 09:17:17 PDT 2018,ADJMZSRMFT3RG,0.4
Tue May 22 09:25:15 PDT 2018,A3IG7TGHFRA1GG,0.4
Tue May 22 09:27:28 PDT 2018,A2OK5W1FKC3HHW,0.4
Tue May 22 12:05:40 PDT 2018,AM147DT7IA6Z9,0.4
Tue May 22 12:55:57 PDT 2018,A2XPTYGDT81TOP,0.4
Tue May 22 20:13:13 PDT 2018,ALU1AJJOU0X1N,0.4
Wed May 23 01:07:08 PDT 2018,A13OHOVHLUW9KV,0.4
Wed May 23 01:08:27 PDT 2018,A3UVNR5YKT3B7M,0.4
Wed May 23 01:08:55 PDT 2018,A2MTOSH583K270,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
