date,workerid,amount
Tue May 22 09:15:44 PDT 2018,A2QBJTFPTUQ8U2,0.4
Tue May 22 09:23:04 PDT 2018,A39GSVYJXDV1DB,0.4
Tue May 22 10:16:36 PDT 2018,A2X8VQ62EQADWD,0.4
Tue May 22 10:57:23 PDT 2018,A1SYD7ZZXEXKD6,0.4
Tue May 22 12:47:15 PDT 2018,ALW6G6Z52AJ5D,0.4
Tue May 22 14:59:47 PDT 2018,A39FZIQV5TJ6CG,0.4
Wed May 23 01:06:00 PDT 2018,A3O8UD1HHLPBGH,0.4
Wed May 23 01:07:59 PDT 2018,A2LRY3ID0PEG82,0.4
Wed May 23 01:18:21 PDT 2018,AODEMLZW7K1A8,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
