date,workerid,amount
Tue May 22 09:13:21 PDT 2018,A33M7EZ72P8TWF,0.4
Tue May 22 11:18:01 PDT 2018,AI6TD8PM938FQ,0.4
Tue May 22 13:39:25 PDT 2018,A5X1KZ9CCHREK,0.4
Tue May 22 17:49:33 PDT 2018,AT4ILD8QAI9EP,0.4
Tue May 22 19:38:34 PDT 2018,A1C8NRFI58T6TF,0.4
Wed May 23 01:08:55 PDT 2018,ACG43C0G5SWER,0.4
Wed May 23 01:14:32 PDT 2018,AGYU1N4MKSK04,0.4
Wed May 23 05:21:18 PDT 2018,AOYQ6FLVQO6JJ,0.4
Wed May 23 07:52:41 PDT 2018,A3G43ONSC4PNNJ,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
