date,workerid,amount
Tue May 22 12:36:41 PDT 2018,A3BM1EQ4BPB3N5,0.4
Tue May 22 17:31:18 PDT 2018,A1OSJV7SS5QA1P,0.4
Tue May 22 17:46:36 PDT 2018,A13XORUKQX5F4P,0.4
Tue May 22 18:20:32 PDT 2018,A3MAQONJ6XFBRD,0.4
Wed May 23 01:08:28 PDT 2018,A2GTY8GLAYN9BU,0.4
Wed May 23 01:09:13 PDT 2018,A2X3QCJK0H18T8,0.4
Wed May 23 01:11:33 PDT 2018,A3PT15XRN1X8VE,0.4
Wed May 23 01:13:58 PDT 2018,AP26BNVW9C4FQ,0.4
Wed May 23 06:41:35 PDT 2018,A2B5O79MXVU63C,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
