date,workerid,amount
Thu May 03 10:26:46 PDT 2018,A2W0LNNUHHVIG2,0.4
Thu May 03 13:26:10 PDT 2018,A1MHFXVW8PKLZT,0.4
Fri May 04 02:13:09 PDT 2018,A16BNFHB9JFKF8,0.4
Sat May 05 10:35:17 PDT 2018,A28Q542MWCTS8H,0.4
Sun May 06 08:27:32 PDT 2018,A4CPMNA135GK4,0.4
Sun May 06 17:46:38 PDT 2018,A1GGKEEH34L4MQ,0.4
Sun May 06 17:52:25 PDT 2018,A30WVVAFZBS9K9,0.4
Sun May 06 19:19:41 PDT 2018,A12I63U4Y0WG3D,0.4
Sun May 06 19:40:39 PDT 2018,A1U6Y43KPD3FMU,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
