workerid,noun,gender,nounclass,slide_number,predicate2,predicate1,class2,response,class1
0,ventilador,masculine,furniture,3,cuadrado,grande,shape,0.58,size
0,pl&aacute;tano,masculine,food,4,peque&ntilde;o,morado,size,0.49,color
0,silla,feminine,furniture,5,espa&ntilde;ol,largo,nationality,0.51,size
0,sof&aacute; ,masculine,furniture,6,mexicano,redondo,nationality,0.63,shape
0,zanahoria,feminine,food,7,nuevo,corto,age,0.71,size
0,ventilador,masculine,furniture,8,min&uacute;sculo,espa&ntilde;ol,size,0.9,nationality
0,tomate,masculine,food,9,verde,mexicano,color,0.74,nationality
0,sof&aacute; ,masculine,furniture,10,malo,redondo,quality,0.73,shape
0,silla,feminine,furniture,11,nuevo,espa&ntilde;ol,age,0.76,nationality
0,televisi&oacute;n ,feminine,furniture,12,corto,malo,size,0.75,quality
0,escritorio,masculine,furniture,13,podrido,bueno,age,0.73,quality
0,zanahoria,feminine,food,14,corto,americano,size,0.7,nationality
0,televisi&oacute;n ,feminine,furniture,15,verde,corto,color,0.82,size
0,tomate,masculine,food,16,corto,azul,size,0.82,color
0,pl&aacute;tano,masculine,food,17,duro,cuadrado,texture,0.75,shape
0,tomate,masculine,food,18,americano,azul,nationality,0.82,color
0,televisi&oacute;n ,feminine,furniture,19,azul,peque&ntilde;o,color,0.52,size
0,queso,masculine,food,20,nuevo,azul,age,0.7,color
0,tomate,masculine,food,21,peque&ntilde;o,americano,size,0.77,nationality
0,pl&aacute;tano,masculine,food,22,liso,min&uacute;sculo,texture,0.85,size
0,manzana,feminine,food,23,morado,cuadrado,color,0.61,shape
0,sof&aacute; ,masculine,furniture,24,rojo,bueno,color,0.76,quality
0,zanahoria,feminine,food,25,marr&oacute;n,cuadrado,color,0.78,shape
0,pl&aacute;tano,masculine,food,26,espa&ntilde;ol,verde,nationality,0.87,color
0,silla,feminine,furniture,27,mexicano,malo,nationality,0.75,quality
0,manzana,feminine,food,28,viejo,mexicano,age,0.87,nationality
1,escritorio,masculine,furniture,3,podrido,liso,age,0.51,texture
1,silla,feminine,furniture,4,morado,podrido,color,0.49,age
1,escritorio,masculine,furniture,5,espa&ntilde;ol,enorme,nationality,0.51,size
1,escritorio,masculine,furniture,6,verde,largo,color,0.46,size
1,pl&aacute;tano,masculine,food,7,grande,verde,size,0.5,color
1,ventilador,masculine,furniture,8,suave,rojo,texture,0.5,color
1,silla,feminine,furniture,9,cuadrado,morado,shape,0.5,color
1,tomate,masculine,food,10,suave,mexicano,texture,0.53,nationality
1,silla,feminine,furniture,11,liso,grande,texture,0.59,size
1,televisi&oacute;n ,feminine,furniture,12,redondo,viejo,shape,0.5,age
1,ventilador,masculine,furniture,13,redondo,amarillo,shape,0.51,color
1,ventilador,masculine,furniture,14,largo,nuevo,size,0.51,age
1,queso,masculine,food,15,suave,podrido,texture,0.51,age
1,tomate,masculine,food,16,corto,redondo,size,0.5,shape
1,televisi&oacute;n ,feminine,furniture,17,malo,podrido,quality,0.49,age
1,escritorio,masculine,furniture,18,azul,espa&ntilde;ol,color,0.51,nationality
1,escritorio,masculine,furniture,19,amarillo,grande,color,0.51,size
1,zanahoria,feminine,food,20,espa&ntilde;ol,peque&ntilde;o,nationality,0.51,size
1,queso,masculine,food,21,morado,mexicano,color,0.56,nationality
1,ventilador,masculine,furniture,22,corto,cuadrado,size,0.48,shape
1,zanahoria,feminine,food,23,bueno,peque&ntilde;o,quality,0.53,size
1,tomate,masculine,food,24,bueno,morado,quality,0.51,color
1,sof&aacute; ,masculine,furniture,25,nuevo,min&uacute;sculo,age,0.51,size
1,escritorio,masculine,furniture,26,amarillo,peque&ntilde;o,color,0.54,size
1,tomate,masculine,food,27,liso,min&uacute;sculo,texture,0.5,size
1,manzana,feminine,food,28,peque&ntilde;o,verde,size,0.51,color
2,escritorio,masculine,furniture,3,espa&ntilde;ol,podrido,nationality,0.57,age
2,ventilador,masculine,furniture,4,redondo,morado,shape,0.56,color
2,ventilador,masculine,furniture,5,peque&ntilde;o,rojo,size,0.5,color
2,zanahoria,feminine,food,6,liso,peque&ntilde;o,texture,0.52,size
2,silla,feminine,furniture,7,peque&ntilde;o,bueno,size,0.54,quality
2,tomate,masculine,food,8,corto,redondo,size,0.67,shape
2,manzana,feminine,food,9,mexicano,viejo,nationality,0.82,age
2,televisi&oacute;n ,feminine,furniture,10,liso,peque&ntilde;o,texture,0.7,size
2,tomate,masculine,food,11,min&uacute;sculo,nuevo,size,0.53,age
2,silla,feminine,furniture,12,duro,marr&oacute;n,texture,0.62,color
2,escritorio,masculine,furniture,13,rojo,redondo,color,0.7,shape
2,escritorio,masculine,furniture,14,podrido,peque&ntilde;o,age,0.47,size
2,sof&aacute; ,masculine,furniture,15,cuadrado,nuevo,shape,0.47,age
2,sof&aacute; ,masculine,furniture,16,verde,largo,color,0.61,size
2,televisi&oacute;n ,feminine,furniture,17,podrido,rojo,age,0.51,color
2,silla,feminine,furniture,18,americano,morado,nationality,0.46,color
2,queso,masculine,food,19,fresco,espa&ntilde;ol,age,0.52,nationality
2,queso,masculine,food,20,min&uacute;sculo,nuevo,size,0.65,age
2,queso,masculine,food,21,min&uacute;sculo,amarillo,size,0.66,color
2,tomate,masculine,food,22,fresco,duro,age,0.74,texture
2,zanahoria,feminine,food,23,marr&oacute;n,suave,color,0.63,texture
2,zanahoria,feminine,food,24,corto,azul,size,0.62,color
2,zanahoria,feminine,food,25,cuadrado,fresco,shape,0.51,age
2,pl&aacute;tano,masculine,food,26,bueno,grande,quality,0.58,size
2,queso,masculine,food,27,rojo,enorme,color,0.6,size
2,tomate,masculine,food,28,viejo,redondo,age,0.57,shape
3,ventilador,masculine,furniture,3,grande,marr&oacute;n,size,0.37,color
3,tomate,masculine,food,4,largo,amarillo,size,0.36,color
3,zanahoria,feminine,food,5,azul,nuevo,color,0.56,age
3,manzana,feminine,food,6,min&uacute;sculo,cuadrado,size,0.37,shape
3,ventilador,masculine,furniture,7,suave,min&uacute;sculo,texture,0.42,size
3,ventilador,masculine,furniture,8,malo,fresco,quality,0.68,age
3,manzana,feminine,food,9,espa&ntilde;ol,viejo,nationality,0.72,age
3,zanahoria,feminine,food,10,verde,redondo,color,0.32,shape
3,televisi&oacute;n ,feminine,furniture,11,malo,duro,quality,0.68,texture
3,queso,masculine,food,12,malo,min&uacute;sculo,quality,0.55,size
3,sof&aacute; ,masculine,furniture,13,malo,morado,quality,0.4,color
3,queso,masculine,food,14,suave,fresco,texture,0.67,age
3,ventilador,masculine,furniture,15,azul,suave,color,0.3,texture
3,manzana,feminine,food,16,corto,bueno,size,0.53,quality
3,tomate,masculine,food,17,min&uacute;sculo,marr&oacute;n,size,0.45,color
3,pl&aacute;tano,masculine,food,18,fresco,corto,age,0.38,size
3,manzana,feminine,food,19,liso,enorme,texture,0.51,size
3,queso,masculine,food,20,podrido,suave,age,0.33,texture
3,sof&aacute; ,masculine,furniture,21,corto,verde,size,0.59,color
3,ventilador,masculine,furniture,22,azul,liso,color,0.61,texture
3,sof&aacute; ,masculine,furniture,23,grande,nuevo,size,0.39,age
3,televisi&oacute;n ,feminine,furniture,24,mexicano,podrido,nationality,0.59,age
3,silla,feminine,furniture,25,espa&ntilde;ol,redondo,nationality,0.44,shape
3,pl&aacute;tano,masculine,food,26,amarillo,bueno,color,0.62,quality
3,televisi&oacute;n ,feminine,furniture,27,grande,viejo,size,0.31,age
3,ventilador,masculine,furniture,28,min&uacute;sculo,bueno,size,0.55,quality
