date,workerid,amount
Thu May 03 15:29:44 PDT 2018,A2GU1WJD54DGMN,0.4
Thu May 03 20:56:18 PDT 2018,A8OTDO66SU0WT,0.4
Fri May 04 02:59:22 PDT 2018,A8U1H2QW77JBZ,0.4
Fri May 04 21:49:27 PDT 2018,AN7O62YE1J4UJ,0.4
Sat May 05 01:36:51 PDT 2018,AKRAQSM9FUK9C,0.4
Sat May 05 14:17:35 PDT 2018,A14Y12IF9B0G4V,0.4
Sun May 06 06:59:39 PDT 2018,A3URQ2AD6JF5C6,0.4
Sun May 06 18:37:09 PDT 2018,A377TAR5S3BU74,0.4
Sun May 06 18:39:28 PDT 2018,A2GREZ0OHKJYAR,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
