date,workerid,amount
Thu May 03 20:01:57 PDT 2018,AACGIE7LB506B,0.4
Fri May 04 06:15:06 PDT 2018,A1KQ0D0QC4TN44,0.4
Fri May 04 13:03:14 PDT 2018,ARKUOQKYARWE4,0.4
Fri May 04 18:30:03 PDT 2018,AYA5ROD0YLF0S,0.4
Fri May 04 23:03:44 PDT 2018,APKK8ZQZGVVQ2,0.4
Sat May 05 20:57:29 PDT 2018,AIWHIEG9FTPN0,0.4
Sun May 06 07:26:38 PDT 2018,A2BDH9RMJH92K8,0.4
Sun May 06 11:19:12 PDT 2018,A1MSX85QJB92B7,0.4
Sun May 06 12:20:46 PDT 2018,AT7SU2XLGWGTQ,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
