workerid,school,lived,family,language,level,enjoyment,gender,age,describe,comments,years,assess,classes,college,education
0,none,over8,other,nothing,basic,0,Male,nothing,SpanEng,nothing,shortlive,Yes,no,midsem,2
1,most,neverlived,other,english,advanced,1,Female,45,L2,,neverlived,Yes,yes,midsem,3
