date,workerid,amount
Tue May 01 09:13:26 PDT 2018,A3U58Y73JK9JOT,0.4
,total paid to workers:,=SUM(c2:c2)
,40% paid to Amazon:,=.4*c3
,total:,=SUM(c3:c4
