date,workerid,amount
Thu May 03 11:03:29 PDT 2018,A25NI7DEN0IDCI,0.4
Fri May 04 06:19:37 PDT 2018,A21LC3U7HAIMK9,0.4
Fri May 04 11:40:27 PDT 2018,A1F6BRGE9CGIWE,0.4
Fri May 04 15:54:58 PDT 2018,A2BDBHALFTS5UC,0.4
Sat May 05 09:15:29 PDT 2018,A3P17HLMDNGSBO,0.4
Sun May 06 06:20:45 PDT 2018,A3W0TDZLVQK7O7,0.4
Sun May 06 10:02:43 PDT 2018,A2W434UNNBRS4L,0.4
Sun May 06 11:14:12 PDT 2018,A1FBX0YF8W9SVL,0.4
Sun May 06 16:35:31 PDT 2018,A2VFX3J4B1I22X,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
