date,workerid,amount
Thu May 03 13:06:29 PDT 2018,A3QDFV8LK9A1HX,0.4
Thu May 03 13:06:59 PDT 2018,AXHDHGJRFHMRR,0.4
Thu May 03 15:33:20 PDT 2018,A2XDAQ9E6KG748,0.4
Thu May 03 19:16:51 PDT 2018,AXCTGNWP04GG7,0.4
Fri May 04 17:17:45 PDT 2018,ATUZ3U1ND483Z,0.4
Fri May 04 19:25:13 PDT 2018,A2C8P2B66BTA4H,0.4
Fri May 04 22:05:36 PDT 2018,A29MNBUGZXT8AO,0.4
Sat May 05 08:43:37 PDT 2018,A3B2O3SOMXJ2OF,0.4
Sat May 05 14:05:53 PDT 2018,A7QRSZMWKVCSE,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
