workerid,school,lived,family,language,level,enjoyment,gender,age,describe,comments,years,assess,classes,college,education
0,most,under8,spaneng,espanol,near native,1,Male,25,SpanEng,gracias,mostlive,Yes,yes,nocollege,1
1,mid,neverlived,eng,ENGLISH,none,2,Female,38,SpanEng,NA,neverlived,Confused,no,nocollege,3
