date,workerid,amount
Thu May 03 13:11:06 PDT 2018,A1WUA11TZMEGEZ,0.4
Thu May 03 16:08:57 PDT 2018,A3L683MQPY3Y83,0.4
Fri May 04 02:15:26 PDT 2018,A3EMR055IGQOJG,0.4
Fri May 04 02:40:28 PDT 2018,A1V8ZH6E05F3B5,0.4
Fri May 04 07:27:45 PDT 2018,A26KSCMOMI8HTQ,0.4
Fri May 04 15:55:42 PDT 2018,A18AWFIMGZTXW6,0.4
Fri May 04 18:47:20 PDT 2018,A304QFJ4DO34Z8,0.4
Fri May 04 23:06:44 PDT 2018,A2V3QINUTX8V32,0.4
,total paid to workers:,=SUM(c2:c9)
,40% paid to Amazon:,=.4*c10
,total:,=SUM(c10:c11
