date,workerid,amount
Thu May 03 10:28:42 PDT 2018,A3CQ41B74ODWUP,0.4
Thu May 03 10:57:50 PDT 2018,A2089GGBHBLVSQ,0.4
Thu May 03 14:35:44 PDT 2018,A7U1E6I5W4H8S,0.4
Fri May 04 07:27:28 PDT 2018,A3ID9S5NUHUT1V,0.4
Fri May 04 13:40:29 PDT 2018,A3654CRVYCBYBO,0.4
Fri May 04 17:56:12 PDT 2018,AAZC7CU686L3G,0.4
Sat May 05 10:36:29 PDT 2018,A24YGGWJO4KUFT,0.4
Sat May 05 18:14:19 PDT 2018,A3O5JKO0ADLXDB,0.4
Sun May 06 05:51:58 PDT 2018,A1CFF3IQEBODZO,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
