date,workerid,amount
Tue May 22 09:05:37 PDT 2018,A30M9SZYJKFDS9,0.4
Tue May 22 09:19:17 PDT 2018,ADUACF4TW5833,0.4
Tue May 22 09:27:27 PDT 2018,APO4DD2J9RWGP,0.4
Tue May 22 09:56:55 PDT 2018,A2J5H5E8O39T9L,0.4
Tue May 22 10:51:38 PDT 2018,A3EIWHM725JSPA,0.4
Tue May 22 11:21:51 PDT 2018,A2M6GFFEYJ5XP,0.4
Tue May 22 11:30:50 PDT 2018,A33SG6E90V97U5,0.4
Tue May 22 15:35:34 PDT 2018,A39A8K2UX0U05W,0.4
Tue May 22 19:29:33 PDT 2018,A23CVXCAK5Z2A5,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
