workerid,noun,gender,nounclass,slide_number,predicate2,predicate1,class2,response,class1
0,sof&aacute; ,masculine,furniture,3,duro,amarillo,texture,0.21,color
0,manzana,feminine,food,4,redondo,amarillo,shape,0.85,color
0,sof&aacute; ,masculine,furniture,5,mexicano,podrido,nationality,0.25,age
0,pl&aacute;tano,masculine,food,6,suave,rojo,texture,0.81,color
0,tomate,masculine,food,7,mexicano,peque&ntilde;o,nationality,0.2,size
0,televisi&oacute;n ,feminine,furniture,8,min&uacute;sculo,suave,size,0.8,texture
0,sof&aacute; ,masculine,furniture,9,azul,corto,color,0.88,size
0,ventilador,masculine,furniture,10,malo,suave,quality,0.89,texture
0,ventilador,masculine,furniture,11,liso,mexicano,texture,0.17,nationality
0,silla,feminine,furniture,12,corto,redondo,size,0.83,shape
0,ventilador,masculine,furniture,13,rojo,podrido,color,0.19,age
0,pl&aacute;tano,masculine,food,14,podrido,largo,age,0.68,size
0,queso,masculine,food,15,duro,redondo,texture,0.74,shape
0,pl&aacute;tano,masculine,food,16,peque&ntilde;o,rojo,size,0.45,color
0,tomate,masculine,food,17,fresco,cuadrado,age,0.07,shape
0,queso,masculine,food,18,azul,malo,color,0.3,quality
0,televisi&oacute;n ,feminine,furniture,19,amarillo,largo,color,0.77,size
0,pl&aacute;tano,masculine,food,20,rojo,americano,color,0.43,nationality
0,escritorio,masculine,furniture,21,malo,espa&ntilde;ol,quality,0.24,nationality
0,tomate,masculine,food,22,grande,viejo,size,0.86,age
0,zanahoria,feminine,food,23,verde,corto,color,0.37,size
0,sof&aacute; ,masculine,furniture,24,malo,enorme,quality,0.85,size
0,silla,feminine,furniture,25,min&uacute;sculo,verde,size,0.44,color
0,manzana,feminine,food,26,amarillo,redondo,color,0.82,shape
0,tomate,masculine,food,27,liso,espa&ntilde;ol,texture,0.57,nationality
0,zanahoria,feminine,food,28,redondo,peque&ntilde;o,shape,0.2,size
1,ventilador,masculine,furniture,3,mexicano,fresco,nationality,0.32,age
1,queso,masculine,food,4,fresco,grande,age,0.88,size
1,queso,masculine,food,5,marr&oacute;n,min&uacute;sculo,color,0.82,size
1,escritorio,masculine,furniture,6,duro,malo,texture,0.49,quality
1,zanahoria,feminine,food,7,podrido,verde,age,0.78,color
1,tomate,masculine,food,8,bueno,azul,quality,0.81,color
1,zanahoria,feminine,food,9,espa&ntilde;ol,verde,nationality,0.25,color
1,televisi&oacute;n ,feminine,furniture,10,liso,min&uacute;sculo,texture,0.67,size
1,televisi&oacute;n ,feminine,furniture,11,peque&ntilde;o,redondo,size,0.29,shape
1,queso,masculine,food,12,enorme,podrido,size,0.16,age
1,escritorio,masculine,furniture,13,podrido,mexicano,age,0.87,nationality
1,tomate,masculine,food,14,americano,podrido,nationality,0.11,age
1,escritorio,masculine,furniture,15,peque&ntilde;o,americano,size,0.86,nationality
1,televisi&oacute;n ,feminine,furniture,16,fresco,suave,age,0.09,texture
1,pl&aacute;tano,masculine,food,17,suave,nuevo,texture,0.89,age
1,pl&aacute;tano,masculine,food,18,rojo,liso,color,0.18,texture
1,escritorio,masculine,furniture,19,largo,morado,size,0.87,color
1,escritorio,masculine,furniture,20,grande,cuadrado,size,0.87,shape
1,televisi&oacute;n ,feminine,furniture,21,viejo,grande,age,0.89,size
1,ventilador,masculine,furniture,22,rojo,duro,color,0.13,texture
1,silla,feminine,furniture,23,liso,redondo,texture,0.52,shape
1,escritorio,masculine,furniture,24,largo,podrido,size,0.13,age
1,queso,masculine,food,25,mexicano,marr&oacute;n,nationality,0.15,color
1,ventilador,masculine,furniture,26,corto,amarillo,size,0.42,color
1,televisi&oacute;n ,feminine,furniture,27,rojo,malo,color,0.14,quality
1,zanahoria,feminine,food,28,enorme,cuadrado,size,0.2,shape
2,tomate,masculine,food,3,fresco,rojo,age,0.28,color
2,pl&aacute;tano,masculine,food,4,corto,nuevo,size,0.15,age
2,escritorio,masculine,furniture,5,corto,cuadrado,size,0.14,shape
2,ventilador,masculine,furniture,6,rojo,liso,color,0.14,texture
2,zanahoria,feminine,food,7,malo,azul,quality,0.11,color
2,silla,feminine,furniture,8,nuevo,espa&ntilde;ol,age,0.17,nationality
2,silla,feminine,furniture,9,verde,espa&ntilde;ol,color,0.8,nationality
2,ventilador,masculine,furniture,10,grande,bueno,size,0.34,quality
2,silla,feminine,furniture,11,nuevo,verde,age,0.19,color
2,queso,masculine,food,12,espa&ntilde;ol,corto,nationality,0.19,size
2,sof&aacute; ,masculine,furniture,13,amarillo,redondo,color,0.69,shape
2,sof&aacute; ,masculine,furniture,14,bueno,marr&oacute;n,quality,0.71,color
2,zanahoria,feminine,food,15,suave,espa&ntilde;ol,texture,0.24,nationality
2,televisi&oacute;n ,feminine,furniture,16,podrido,mexicano,age,0.74,nationality
2,silla,feminine,furniture,17,fresco,malo,age,0.25,quality
2,sof&aacute; ,masculine,furniture,18,mexicano,cuadrado,nationality,0.29,shape
2,ventilador,masculine,furniture,19,rojo,americano,color,0.76,nationality
2,tomate,masculine,food,20,redondo,duro,shape,0.25,texture
2,tomate,masculine,food,21,liso,grande,texture,0.77,size
2,televisi&oacute;n ,feminine,furniture,22,verde,viejo,color,0.31,age
2,manzana,feminine,food,23,americano,suave,nationality,0.35,texture
2,silla,feminine,furniture,24,viejo,duro,age,0.39,texture
2,queso,masculine,food,25,verde,podrido,color,0.42,age
2,televisi&oacute;n ,feminine,furniture,26,nuevo,corto,age,0.23,size
2,sof&aacute; ,masculine,furniture,27,mexicano,fresco,nationality,0.67,age
2,televisi&oacute;n ,feminine,furniture,28,nuevo,peque&ntilde;o,age,0.29,size
3,queso,masculine,food,3,marr&oacute;n,redondo,color,0.84,shape
3,queso,masculine,food,4,espa&ntilde;ol,redondo,nationality,0.08,shape
3,televisi&oacute;n ,feminine,furniture,5,enorme,nuevo,size,0.98,age
3,escritorio,masculine,furniture,6,amarillo,peque&ntilde;o,color,0.92,size
3,manzana,feminine,food,7,largo,espa&ntilde;ol,size,0.01,nationality
3,pl&aacute;tano,masculine,food,8,cuadrado,verde,shape,0.96,color
3,pl&aacute;tano,masculine,food,9,azul,americano,color,0.98,nationality
3,ventilador,masculine,furniture,10,amarillo,duro,color,0.99,texture
3,televisi&oacute;n ,feminine,furniture,11,amarillo,enorme,color,0.51,size
3,queso,masculine,food,12,peque&ntilde;o,morado,size,0.11,color
3,zanahoria,feminine,food,13,malo,corto,quality,0.48,size
3,silla,feminine,furniture,14,min&uacute;sculo,rojo,size,0.49,color
3,ventilador,masculine,furniture,15,duro,malo,texture,0.15,quality
3,televisi&oacute;n ,feminine,furniture,16,americano,rojo,nationality,0.49,color
3,queso,masculine,food,17,malo,azul,quality,0.97,color
3,silla,feminine,furniture,18,verde,fresco,color,0.5,age
3,zanahoria,feminine,food,19,malo,espa&ntilde;ol,quality,0.79,nationality
3,silla,feminine,furniture,20,peque&ntilde;o,azul,size,0.13,color
3,manzana,feminine,food,21,marr&oacute;n,corto,color,0.49,size
3,sof&aacute; ,masculine,furniture,22,americano,marr&oacute;n,nationality,0.14,color
3,televisi&oacute;n ,feminine,furniture,23,podrido,azul,age,0.9,color
3,silla,feminine,furniture,24,amarillo,redondo,color,0.53,shape
3,pl&aacute;tano,masculine,food,25,redondo,verde,shape,0.09,color
3,queso,masculine,food,26,duro,malo,texture,0.06,quality
3,pl&aacute;tano,masculine,food,27,viejo,americano,age,0.17,nationality
3,silla,feminine,furniture,28,duro,enorme,texture,0.1,size
4,tomate,masculine,food,3,grande,morado,size,0.79,color
4,sof&aacute; ,masculine,furniture,4,viejo,espa&ntilde;ol,age,1,nationality
4,silla,feminine,furniture,5,marr&oacute;n,redondo,color,1,shape
4,tomate,masculine,food,6,azul,corto,color,1,size
4,televisi&oacute;n ,feminine,furniture,7,liso,enorme,texture,1,size
4,televisi&oacute;n ,feminine,furniture,8,nuevo,malo,age,0,quality
4,zanahoria,feminine,food,9,verde,corto,color,1,size
4,escritorio,masculine,furniture,10,corto,duro,size,0,texture
4,escritorio,masculine,furniture,11,amarillo,peque&ntilde;o,color,0,size
4,escritorio,masculine,furniture,12,grande,americano,size,1,nationality
4,sof&aacute; ,masculine,furniture,13,podrido,grande,age,1,size
4,zanahoria,feminine,food,14,peque&ntilde;o,suave,size,0,texture
4,tomate,masculine,food,15,marr&oacute;n,liso,color,1,texture
4,escritorio,masculine,furniture,16,morado,min&uacute;sculo,color,0,size
4,zanahoria,feminine,food,17,nuevo,malo,age,0,quality
4,escritorio,masculine,furniture,18,peque&ntilde;o,bueno,size,0,quality
4,ventilador,masculine,furniture,19,viejo,largo,age,0,size
4,escritorio,masculine,furniture,20,peque&ntilde;o,marr&oacute;n,size,1,color
4,pl&aacute;tano,masculine,food,21,duro,malo,texture,1,quality
4,escritorio,masculine,furniture,22,peque&ntilde;o,morado,size,0,color
4,zanahoria,feminine,food,23,redondo,duro,shape,1,texture
4,queso,masculine,food,24,liso,nuevo,texture,0,age
4,zanahoria,feminine,food,25,peque&ntilde;o,malo,size,0,quality
4,sof&aacute; ,masculine,furniture,26,corto,cuadrado,size,1,shape
4,silla,feminine,furniture,27,peque&ntilde;o,redondo,size,1,shape
4,manzana,feminine,food,28,rojo,enorme,color,1,size
5,silla,feminine,furniture,3,azul,suave,color,0.44,texture
5,manzana,feminine,food,4,morado,mexicano,color,0.43,nationality
5,televisi&oacute;n ,feminine,furniture,5,corto,espa&ntilde;ol,size,0.44,nationality
5,escritorio,masculine,furniture,6,podrido,rojo,age,0.44,color
5,sof&aacute; ,masculine,furniture,7,fresco,largo,age,0.44,size
5,manzana,feminine,food,8,bueno,podrido,quality,0.44,age
5,televisi&oacute;n ,feminine,furniture,9,corto,azul,size,0.44,color
5,sof&aacute; ,masculine,furniture,10,viejo,peque&ntilde;o,age,0.44,size
5,silla,feminine,furniture,11,enorme,suave,size,0.44,texture
5,silla,feminine,furniture,12,largo,azul,size,0.44,color
5,zanahoria,feminine,food,13,nuevo,corto,age,0.44,size
5,silla,feminine,furniture,14,cuadrado,espa&ntilde;ol,shape,0.44,nationality
5,tomate,masculine,food,15,suave,fresco,texture,0.44,age
5,ventilador,masculine,furniture,16,azul,cuadrado,color,0.44,shape
5,pl&aacute;tano,masculine,food,17,peque&ntilde;o,redondo,size,0.44,shape
5,escritorio,masculine,furniture,18,cuadrado,nuevo,shape,0.44,age
5,pl&aacute;tano,masculine,food,19,espa&ntilde;ol,enorme,nationality,0.44,size
5,zanahoria,feminine,food,20,nuevo,enorme,age,0.44,size
5,silla,feminine,furniture,21,corto,cuadrado,size,0.44,shape
5,queso,masculine,food,22,malo,largo,quality,0.44,size
5,pl&aacute;tano,masculine,food,23,liso,peque&ntilde;o,texture,0.44,size
5,sof&aacute; ,masculine,furniture,24,rojo,nuevo,color,0.44,age
5,tomate,masculine,food,25,redondo,azul,shape,0.44,color
