workerid,noun,gender,nounclass,slide_number,predicate2,predicate1,class2,response,class1
0,queso,masculine,food,3,enorme,nuevo,size,0.65,age
0,ventilador,masculine,furniture,4,malo,liso,quality,0.94,texture
0,silla,feminine,furniture,5,mexicano,cuadrado,nationality,0.83,shape
0,zanahoria,feminine,food,6,mexicano,azul,nationality,0.92,color
0,televisi&oacute;n ,feminine,furniture,7,podrido,rojo,age,0.88,color
0,sof&aacute; ,masculine,furniture,8,viejo,malo,age,0.84,quality
0,silla,feminine,furniture,9,redondo,espa&ntilde;ol,shape,0.69,nationality
0,pl&aacute;tano,masculine,food,10,grande,morado,size,0.86,color
0,escritorio,masculine,furniture,11,espa&ntilde;ol,rojo,nationality,0.64,color
0,pl&aacute;tano,masculine,food,12,morado,cuadrado,color,0.88,shape
0,televisi&oacute;n ,feminine,furniture,13,enorme,duro,size,0.88,texture
0,pl&aacute;tano,masculine,food,14,mexicano,corto,nationality,0.84,size
0,manzana,feminine,food,15,rojo,bueno,color,0.71,quality
0,ventilador,masculine,furniture,16,duro,verde,texture,0.92,color
0,zanahoria,feminine,food,17,liso,podrido,texture,0.75,age
0,pl&aacute;tano,masculine,food,18,fresco,amarillo,age,0.93,color
0,zanahoria,feminine,food,19,nuevo,redondo,age,0.75,shape
0,escritorio,masculine,furniture,20,suave,cuadrado,texture,0.8,shape
0,manzana,feminine,food,21,redondo,azul,shape,0.85,color
0,silla,feminine,furniture,22,liso,malo,texture,0.77,quality
0,sof&aacute; ,masculine,furniture,23,grande,rojo,size,0.88,color
0,televisi&oacute;n ,feminine,furniture,24,duro,bueno,texture,0.72,quality
0,zanahoria,feminine,food,25,grande,nuevo,size,0.8,age
0,televisi&oacute;n ,feminine,furniture,26,podrido,grande,age,0.68,size
0,zanahoria,feminine,food,27,cuadrado,nuevo,shape,0.76,age
0,ventilador,masculine,furniture,28,fresco,corto,age,0.87,size
1,pl&aacute;tano,masculine,food,3,bueno,liso,quality,0.98,texture
1,zanahoria,feminine,food,4,cuadrado,rojo,shape,1,color
1,queso,masculine,food,5,peque&ntilde;o,azul,size,0,color
1,pl&aacute;tano,masculine,food,6,liso,amarillo,texture,1,color
1,queso,masculine,food,7,espa&ntilde;ol,verde,nationality,1,color
1,televisi&oacute;n ,feminine,furniture,8,viejo,bueno,age,0,quality
1,queso,masculine,food,9,marr&oacute;n,min&uacute;sculo,color,1,size
1,sof&aacute; ,masculine,furniture,10,espa&ntilde;ol,malo,nationality,1,quality
1,manzana,feminine,food,11,cuadrado,peque&ntilde;o,shape,1,size
1,tomate,masculine,food,12,min&uacute;sculo,rojo,size,1,color
1,pl&aacute;tano,masculine,food,13,min&uacute;sculo,azul,size,1,color
1,sof&aacute; ,masculine,furniture,14,enorme,verde,size,1,color
1,silla,feminine,furniture,15,peque&ntilde;o,americano,size,0,nationality
1,pl&aacute;tano,masculine,food,16,podrido,cuadrado,age,0,shape
1,silla,feminine,furniture,17,nuevo,rojo,age,1,color
1,ventilador,masculine,furniture,18,bueno,enorme,quality,0,size
1,escritorio,masculine,furniture,19,min&uacute;sculo,redondo,size,1,shape
1,zanahoria,feminine,food,20,malo,rojo,quality,1,color
1,sof&aacute; ,masculine,furniture,21,corto,fresco,size,0,age
1,ventilador,masculine,furniture,22,podrido,amarillo,age,1,color
1,pl&aacute;tano,masculine,food,23,liso,min&uacute;sculo,texture,0,size
1,sof&aacute; ,masculine,furniture,24,suave,morado,texture,0.04,color
1,televisi&oacute;n ,feminine,furniture,25,nuevo,corto,age,0,size
1,escritorio,masculine,furniture,26,espa&ntilde;ol,suave,nationality,1,texture
1,queso,masculine,food,27,grande,marr&oacute;n,size,1,color
1,pl&aacute;tano,masculine,food,28,grande,espa&ntilde;ol,size,0,nationality
2,tomate,masculine,food,3,mexicano,morado,nationality,0.38,color
2,queso,masculine,food,4,peque&ntilde;o,liso,size,0.1,texture
2,queso,masculine,food,5,grande,azul,size,0.05,color
2,queso,masculine,food,6,bueno,marr&oacute;n,quality,0.4,color
2,zanahoria,feminine,food,7,marr&oacute;n,podrido,color,0.22,age
2,sof&aacute; ,masculine,furniture,8,cuadrado,amarillo,shape,0.39,color
2,ventilador,masculine,furniture,9,peque&ntilde;o,americano,size,0.25,nationality
2,pl&aacute;tano,masculine,food,10,espa&ntilde;ol,viejo,nationality,0.27,age
2,tomate,masculine,food,11,suave,fresco,texture,0.25,age
2,manzana,feminine,food,12,min&uacute;sculo,malo,size,0.39,quality
2,tomate,masculine,food,13,morado,americano,color,0.46,nationality
2,manzana,feminine,food,14,cuadrado,rojo,shape,0.28,color
2,televisi&oacute;n ,feminine,furniture,15,podrido,marr&oacute;n,age,0.28,color
2,escritorio,masculine,furniture,16,mexicano,liso,nationality,0.39,texture
2,manzana,feminine,food,17,rojo,malo,color,0.3,quality
2,manzana,feminine,food,18,liso,fresco,texture,0.37,age
2,silla,feminine,furniture,19,podrido,grande,age,0.27,size
2,ventilador,masculine,furniture,20,enorme,cuadrado,size,0.46,shape
2,manzana,feminine,food,21,nuevo,suave,age,0.46,texture
2,ventilador,masculine,furniture,22,min&uacute;sculo,rojo,size,0.27,color
2,manzana,feminine,food,23,marr&oacute;n,redondo,color,0.35,shape
2,escritorio,masculine,furniture,24,suave,largo,texture,0.44,size
2,televisi&oacute;n ,feminine,furniture,25,liso,nuevo,texture,0.4,age
2,manzana,feminine,food,26,podrido,suave,age,0.38,texture
2,televisi&oacute;n ,feminine,furniture,27,enorme,suave,size,0.55,texture
2,escritorio,masculine,furniture,28,azul,peque&ntilde;o,color,0.48,size
3,sof&aacute; ,masculine,furniture,3,bueno,espa&ntilde;ol,quality,0.15,nationality
3,televisi&oacute;n ,feminine,furniture,4,azul,grande,color,0.95,size
3,tomate,masculine,food,5,podrido,redondo,age,0.92,shape
3,escritorio,masculine,furniture,6,bueno,largo,quality,0.08,size
3,manzana,feminine,food,7,redondo,marr&oacute;n,shape,0.07,color
3,ventilador,masculine,furniture,8,peque&ntilde;o,mexicano,size,0.06,nationality
3,tomate,masculine,food,9,malo,podrido,quality,0.09,age
3,manzana,feminine,food,10,rojo,redondo,color,0.91,shape
3,pl&aacute;tano,masculine,food,11,liso,enorme,texture,0.92,size
3,queso,masculine,food,12,marr&oacute;n,espa&ntilde;ol,color,0.09,nationality
3,queso,masculine,food,13,nuevo,marr&oacute;n,age,0.91,color
3,escritorio,masculine,furniture,14,rojo,redondo,color,0.08,shape
3,escritorio,masculine,furniture,15,suave,largo,texture,0.11,size
3,ventilador,masculine,furniture,16,azul,espa&ntilde;ol,color,0.28,nationality
3,sof&aacute; ,masculine,furniture,17,bueno,enorme,quality,0.55,size
