date,workerid,amount
Thu May 03 14:35:47 PDT 2018,AGR9FLTLLUKYQ,0.4
Thu May 03 16:08:29 PDT 2018,A1U8AZKMWLKAQF,0.4
Sat May 05 11:15:45 PDT 2018,A1LYER1YNFYHG7,0.4
Sat May 05 14:25:15 PDT 2018,A2FDYN0IY6W12,0.4
Sun May 06 01:25:34 PDT 2018,A1H5XK9ROKPL2X,0.4
Sun May 06 13:01:24 PDT 2018,A13TLBGBZMHUU0,0.4
Sun May 06 15:42:07 PDT 2018,A11LJQ41984DH,0.4
Sun May 06 17:08:52 PDT 2018,A3R4GHFWFV7G52,0.4
Sun May 06 19:17:24 PDT 2018,A2O0Q5E0X134ZJ,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
