date,workerid,amount
Thu May 03 12:55:28 PDT 2018,A2KVYRNL2CK95F,0.4
Thu May 03 18:29:05 PDT 2018,A1K1CWYT0E6VYP,0.4
Fri May 04 05:37:38 PDT 2018,A1BXAWMJYOGJZB,0.4
Fri May 04 13:27:35 PDT 2018,ARFAW0SGYEMFL,0.4
Fri May 04 14:08:28 PDT 2018,AIGG0V6UPXCHJ,0.4
Fri May 04 14:19:32 PDT 2018,A3250HXDV840I6,0.4
Sat May 05 13:14:52 PDT 2018,A2UWNEWUNB5QI2,0.4
Sat May 05 19:45:07 PDT 2018,A2N93IVSZXSB73,0.4
Sat May 05 19:57:32 PDT 2018,A3BA9WEGXWXTII,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
